# Undirected graph (each unordered pair of nodes is saved once): data_created_physics/graphs/user-user.txt
# User-user graph created using posts
# Nodes: 9903 Edges: 56885
# NodeId	NodeId
232	64874
232	64880
232	65242
232	65675
232	67531
232	70980
232	72047
232	72444
232	73184
232	73490
232	73780
232	76589
232	76732
232	77699
232	77752
232	81134
489	504
489	1241
489	1352
489	1353
489	1423
489	1495
489	1543
489	1782
489	4020
489	4107
489	4435
489	4864
489	5020
489	5699
489	5827
489	6911
489	7058
489	8434
489	9267
489	11582
489	17026
489	17292
489	17341
489	24906
489	68919
1423	1460
1423	1492
1423	1495
1423	1543
1423	1588
1423	1670
1423	2418
1423	4020
1423	4107
1423	4435
1423	4864
1423	5020
1423	5563
1423	5699
1423	5827
1423	6432
1423	6911
1423	7058
1423	8434
1423	9267
1423	9375
1423	11582
1423	17292
1423	17341
1423	25301
1423	37452
1423	38378
1423	42704
1423	57075
1423	59406
1423	64108
1423	68478
1495	1495
1495	1543
1495	1545
1495	1551
1495	1560
1495	1573
1495	1588
1495	1643
1495	1648
1495	1655
1495	1656
1495	1663
1495	1670
1495	1695
1495	1708
1495	1770
1495	1782
1495	1945
1495	1959
1495	1971
1495	2084
1495	2121
1495	2314
1495	2433
1495	2752
1495	3253
1495	3887
1495	4020
1495	4107
1495	4435
1495	4552
1495	4802
1495	4864
1495	5020
1495	5699
1495	5732
1495	5827
1495	6432
1495	6911
1495	7058
1495	7786
1495	8007
1495	8107
1495	8434
1495	8894
1495	9098
1495	9267
1495	9624
1495	10048
1495	11205
1495	11582
1495	11833
1495	12951
1495	17170
1495	17292
1495	17341
1495	20954
1495	23119
1495	24791
1495	25501
1495	36209
1495	36790
1495	37452
1495	38378
1495	42704
1495	56747
1495	57823
1495	59406
1495	64108
1495	67560
1495	74021
1543	1670
1543	1918
1543	2843
1543	4020
1543	4107
1543	4435
1543	4864
1543	5020
1543	5699
1543	5827
1543	6911
1543	7058
1543	8434
1543	9267
1543	10751
1543	11582
1543	12998
1543	17292
1543	17341
7058	8434
7058	9267
7058	11582
7058	17292
7058	17341
6911	6911
6911	7058
6911	8434
6911	9267
6911	11582
6911	17292
6911	17341
4107	4191
4107	4435
4107	4461
4107	4842
4107	4864
4107	5012
4107	5020
4107	5699
4107	5827
4107	6089
4107	6432
4107	6911
4107	7058
4107	7249
4107	7924
4107	8434
4107	9267
4107	11205
4107	11582
4107	17292
4107	17341
9267	9267
9267	9887
9267	10106
9267	11582
9267	17026
9267	17292
9267	17341
9267	42641
5699	5699
5699	5827
5699	6316
5699	6911
5699	7058
5699	7670
5699	7911
5699	8434
5699	9174
5699	9267
5699	9475
5699	9564
5699	9887
5699	10851
5699	11582
5699	12094
5699	12811
5699	14416
5699	14473
5699	16140
5699	16283
5699	16660
5699	17292
5699	17308
5699	17341
5699	17645
5699	18685
5699	19841
5699	21290
5699	21487
5699	21546
5699	22066
5699	23107
5699	23873
5699	24066
5699	24142
5699	25844
5699	26437
5699	28853
5699	29074
5699	56188
5699	59273
5699	72620
8434	9070
8434	9267
8434	10347
8434	11582
8434	12727
8434	16725
8434	17292
8434	17341
8434	41997
11582	17292
11582	17341
4020	4020
4020	4107
4020	4258
4020	4312
4020	4435
4020	4864
4020	5020
4020	5223
4020	5374
4020	5477
4020	5699
4020	5827
4020	5931
4020	6389
4020	6808
4020	6911
4020	6974
4020	7058
4020	7167
4020	8075
4020	8434
4020	8521
4020	9244
4020	9267
4020	9887
4020	10346
4020	10447
4020	10522
4020	10615
4020	10652
4020	10662
4020	10696
4020	10759
4020	10860
4020	11050
4020	11270
4020	11582
4020	11635
4020	11637
4020	12998
4020	16162
4020	16229
4020	17292
4020	17341
4020	17581
4020	20119
4020	23694
4020	56997
17292	17341
17341	17341
17341	29454
17341	59444
16229	16229
16229	19976
16229	20427
16229	21441
16229	22334
16229	22829
16229	23567
16229	24116
16229	25301
16229	26076
16229	26169
16229	26686
16229	26834
16229	27732
16229	29202
16229	29762
16229	30549
16229	31635
16229	31895
16229	33812
16229	34382
16229	35354
16229	35893
16229	36147
16229	36923
16229	37044
16229	37364
16229	38551
16229	41066
16229	41604
16229	42076
16229	42537
16229	43331
16229	43351
16229	43402
16229	43588
16229	44126
16229	45640
16229	45742
16229	45892
16229	46907
16229	47332
16229	47405
16229	47412
16229	47432
16229	47454
16229	47457
16229	47467
16229	48989
16229	51994
16229	52112
16229	52394
16229	52624
16229	55747
16229	56564
16229	59444
16229	73930
1670	1670
1670	1708
1670	1814
1670	1918
1670	2297
1670	2359
1670	2525
1670	2754
1670	2785
1670	2809
1670	3038
1670	4435
1670	4551
1670	4864
1670	8940
1670	9345
1670	12288
1670	12847
1670	21216
1670	22529
1670	24791
405	520
405	1462
405	1495
405	2752
405	4864
405	6323
405	8007
405	8748
405	12497
405	20496
405	36790
1462	1495
1462	1609
1462	1648
1462	2525
1462	2752
1462	3281
1462	4864
1462	7753
1462	8007
1462	8338
1462	8489
1462	10613
1462	36790
1462	57129
2752	3509
2752	3601
2752	4864
2752	4941
2752	8007
2752	16015
2752	20785
2752	36790
36790	36790
36790	37426
36790	38069
36790	44025
36790	45075
36790	45613
36790	46399
36790	47472
36790	52112
36790	52702
36790	57411
36790	58382
36790	59406
36790	59444
36790	59969
36790	60857
36790	63076
36790	63535
36790	64052
36790	65242
36790	66236
36790	66442
36790	67949
36790	68278
36790	68645
36790	70958
36790	72672
36790	73458
36790	73635
36790	75057
36790	75518
36790	76777
36790	76931
36790	76984
36790	77010
36790	78238
36790	78466
8007	8007
8007	8142
8007	9167
8007	9887
8007	10027
8007	10236
8007	10355
8007	10447
8007	10762
8007	10851
8007	10896
8007	11361
8007	11751
8007	12240
8007	12613
8007	14202
8007	15933
8007	21023
8007	22150
8007	23158
8007	23246
8007	23300
8007	23352
8007	23389
8007	23402
8007	23473
8007	23564
8007	23741
8007	24093
8007	24142
8007	24157
8007	24285
8007	24289
8007	24573
8007	24616
8007	24774
8007	24791
8007	24839
8007	25244
8007	25301
8007	25352
8007	25606
8007	25627
8007	26076
8007	26520
8007	26969
8007	27574
8007	29118
8007	32245
8007	36790
8007	38366
8007	38551
8007	42300
8007	43294
8007	47232
8007	55856
8007	57549
8007	59215
8007	65242
8007	70958
8007	72047
8007	73206
8007	73626
8007	74856
8007	75512
1588	1588
1588	1641
1588	1655
1588	1696
1588	1721
1588	1739
1588	1761
1588	1782
1588	1864
1588	1918
1588	2151
1588	2190
1588	2311
1588	2350
1588	2451
1588	2525
1588	2578
1588	2599
1588	2603
1588	2652
1588	2712
1588	2714
1588	2755
1588	2898
1588	2936
1588	3066
1588	3099
1588	3131
1588	3197
1588	3253
1588	3281
1588	3351
1588	3357
1588	3397
1588	3588
1588	3632
1588	3864
1588	3970
1588	4034
1588	4066
1588	4107
1588	4177
1588	4208
1588	4275
1588	4306
1588	4483
1588	4485
1588	4499
1588	4536
1588	4552
1588	4636
1588	4646
1588	4864
1588	4948
1588	4976
1588	4992
1588	5020
1588	5063
1588	5097
1588	5176
1588	5223
1588	5263
1588	5374
1588	5412
1588	5729
1588	5771
1588	5800
1588	5802
1588	5827
1588	5879
1588	5962
1588	6089
1588	6247
1588	6264
1588	6432
1588	6491
1588	6508
1588	6528
1588	6560
1588	6848
1588	7089
1588	7128
1588	7330
1588	7348
1588	7375
1588	7433
1588	7616
1588	7670
1588	7819
1588	7924
1588	8075
1588	8154
1588	8345
1588	8554
1588	8563
1588	8570
1588	8633
1588	8985
1588	9058
1588	9082
1588	9375
1588	9444
1588	9565
1588	9602
1588	9824
1588	9833
1588	9887
1588	9914
1588	10001
1588	10024
1588	10059
1588	10061
1588	10244
1588	10251
1588	10575
1588	10623
1588	10693
1588	11779
1588	11833
1588	12103
1588	12260
1588	12299
1588	12489
1588	12545
1588	12885
1588	12918
1588	12998
1588	16725
1588	20134
1588	20711
1588	21885
1588	23352
1588	25349
1588	26094
1588	26969
1588	29926
1588	31496
1588	34594
1588	35991
1588	36820
1588	42934
1588	43271
1588	45341
1588	45671
1588	45753
1588	47253
1588	52394
1588	80895
1241	1241
1241	1247
1241	1250
1241	1255
1241	1256
1241	1257
1241	1272
1241	1335
1241	1337
1241	1341
1241	1345
1241	1352
1241	1353
1241	1377
1241	1382
1241	1390
1241	1391
1241	1423
1241	1458
1241	1460
1241	1462
1241	1471
1241	1492
1241	1494
1241	1495
1241	1501
1241	1545
1241	1560
1241	1588
1241	1589
1241	1609
1241	1618
1241	1648
1241	1656
1241	1671
1241	1695
1241	1708
1241	1719
1241	1721
1241	1761
1241	1782
1241	1916
1241	1924
1241	1933
1241	2034
1241	2085
1241	2097
1241	2146
1241	2151
1241	2238
1241	2299
1241	2311
1241	2314
1241	2418
1241	2420
1241	2433
1241	2451
1241	2469
1241	2470
1241	2525
1241	2535
1241	2633
1241	2655
1241	2754
1241	2784
1241	2898
1241	2936
1241	3018
1241	3064
1241	3066
1241	3077
1241	3087
1241	3100
1241	3121
1241	3197
1241	3253
1241	3281
1241	3316
1241	3351
1241	3624
1241	3811
1241	3887
1241	3909
1241	4017
1241	4020
1241	4107
1241	4173
1241	4202
1241	4210
1241	4258
1241	4552
1241	4570
1241	4719
1241	4760
1241	4778
1241	4864
1241	4883
1241	5050
1241	5097
1241	5223
1241	6168
1241	6336
1241	6432
1241	6808
1241	6868
1241	7924
1241	8338
1241	8563
1241	8689
1241	9109
1241	9357
1241	9444
1241	9521
1241	9549
1241	10662
1241	11657
1241	11930
1241	12023
1241	12262
1241	12545
1241	12549
1241	12580
1241	12675
1241	17026
1241	17279
1241	20571
1241	20712
1241	20774
1241	20954
1241	21146
1241	21569
1241	23119
1241	24730
1241	24969
1241	25501
1241	25606
1241	28540
1241	30887
1241	31729
1241	37519
1241	42739
1241	42975
1241	43351
1241	52112
1241	57129
1241	58266
1241	59935
1241	67854
1241	67895
1241	68919
1241	71998
1241	75691
1241	75928
1241	76450
1353	1353
1353	1382
1353	1492
1353	1504
1353	1655
1353	1782
1353	1876
1353	1918
1353	2451
1353	2612
1353	3936
1353	3998
1353	4248
1353	4435
1353	4552
1353	4570
1353	4646
1353	4663
1353	4719
1353	4864
1353	5020
1353	5223
1353	5374
1353	5477
1353	5646
1353	5739
1353	6178
1353	6316
1353	6389
1353	7182
1353	7433
1353	7743
1353	7924
1353	8563
1353	8824
1353	9174
1353	9181
1353	9430
1353	9662
1353	9887
1353	10347
1353	10452
1353	10788
1353	10851
1353	11062
1353	12023
1353	12029
1353	12262
1353	12998
1353	14105
1353	14182
1353	14202
1353	15952
1353	16283
1353	17026
1353	17618
1353	18688
1353	19976
1353	20235
1353	21068
1353	21441
1353	22494
1353	22821
1353	23107
1353	23115
1353	23389
1353	23437
1353	23473
1353	23564
1353	23740
1353	24033
1353	24142
1353	24773
1353	25301
1353	25403
1353	26074
1353	26076
1353	26724
1353	26803
1353	29099
1353	29202
1353	29762
1353	30313
1353	31063
1353	31516
1353	31635
1353	31806
1353	31895
1353	32185
1353	34252
1353	34521
1353	35354
1353	35967
1353	36158
1353	37452
1353	37640
1353	40289
1353	40475
1353	41072
1353	41859
1353	42187
1353	43402
1353	45075
1353	46700
1353	50498
1353	50500
1353	50583
1353	51872
1353	52112
1353	52557
1353	56997
1353	58382
1353	59215
1353	59527
1353	60440
1353	62726
1353	66236
1353	67628
1353	68919
1353	70882
1353	72101
1353	77542
1353	78563
1782	1782
1782	1892
1782	2311
1782	2359
1782	2470
1782	3099
1782	3131
1782	4552
1782	4760
1782	4864
1782	4945
1782	5097
1782	6170
1782	6432
1782	7433
1782	7924
1782	17026
1782	17170
1782	23119
1782	30226
1782	34445
1782	38431
1782	52409
1782	65572
1782	68919
1782	70769
17026	21757
17026	68919
393	393
393	552
393	1928
393	9887
393	12380
393	29026
393	41637
393	47066
518	518
518	520
518	529
518	775
518	1210
518	1341
518	1492
518	1939
518	2359
518	4483
518	4574
518	8571
518	9624
518	36822
518	37333
518	63175
529	955
529	1236
529	1352
529	2498
529	8895
529	9624
529	14182
529	40817
529	52813
661	661
661	667
661	670
661	671
661	673
661	717
661	722
661	730
661	775
661	791
661	807
661	824
661	832
661	871
661	955
661	1123
661	1186
661	1228
661	1236
661	1241
661	1255
661	1257
661	1268
661	1272
661	1275
661	1307
661	1325
661	1337
661	1352
661	1382
661	1383
661	1390
661	1458
661	1460
661	1492
661	1495
661	1588
661	1631
661	1641
661	1643
661	1648
661	1655
661	1656
661	1670
661	1708
661	1739
661	1887
661	1918
661	1924
661	2170
661	2186
661	2350
661	2433
661	2451
661	2525
661	2535
661	2714
661	2752
661	2754
661	2785
661	2898
661	2936
661	3120
661	3197
661	3234
661	3252
661	3253
661	3281
661	3314
661	3377
661	3540
661	3588
661	3757
661	3816
661	3887
661	3970
661	4657
661	4802
661	4864
661	4886
661	4983
661	5020
661	5253
661	5732
661	6126
661	6316
661	6432
661	6974
661	7375
661	7914
661	7924
661	8090
661	8492
661	8580
661	8588
661	9098
661	9220
661	10048
661	10615
661	11582
661	12023
661	12200
661	12513
661	12623
661	12675
661	12951
661	12998
661	14473
661	15584
661	15602
661	15611
661	17320
661	17584
661	20071
661	20170
661	20571
661	22131
661	22182
661	22529
661	22995
661	23104
661	23107
661	23178
661	23564
661	24116
661	24314
661	25352
661	27680
661	28532
661	29118
661	30659
661	30953
661	31920
661	32406
661	33786
661	35991
661	36194
661	36581
661	41339
661	42934
661	42975
661	43046
661	43351
661	44635
661	45870
661	50456
661	50770
661	53102
661	55360
661	56188
661	59273
661	59750
661	73146
661	75134
661	78791
104	115
104	127
104	207
104	301
104	304
104	329
104	369
104	377
104	383
104	504
104	661
104	667
104	717
104	722
104	730
104	807
104	832
104	1123
104	1186
104	1268
104	1272
104	1275
104	1495
104	1643
104	1648
104	3253
104	3887
104	4864
104	5020
104	5732
104	9098
104	10048
104	11582
127	207
127	301
127	304
127	329
127	369
127	377
127	383
127	504
127	661
127	667
127	717
127	722
127	730
127	807
127	832
127	1123
127	1186
127	1268
127	1272
127	1275
127	1495
127	1643
127	1648
127	3253
127	3887
127	4864
127	5020
127	5732
127	9098
127	10048
127	11582
722	730
722	807
722	832
722	1123
722	1186
722	1268
722	1272
722	1275
722	1495
722	1643
722	1648
722	3253
722	3887
722	4864
722	5020
722	5732
722	6002
722	8106
722	9098
722	10048
722	11582
304	329
304	369
304	377
304	383
304	504
304	661
304	667
304	717
304	722
304	730
304	807
304	832
304	909
304	1123
304	1172
304	1186
304	1236
304	1268
304	1272
304	1275
304	1495
304	1588
304	1643
304	1648
304	1670
304	1708
304	2359
304	2784
304	3253
304	3887
304	4864
304	5020
304	5732
304	7348
304	9098
304	10048
304	11582
730	730
730	762
730	807
730	829
730	832
730	955
730	1123
730	1186
730	1236
730	1255
730	1268
730	1272
730	1275
730	1325
730	1341
730	1492
730	1495
730	1504
730	1643
730	1648
730	2451
730	3099
730	3131
730	3253
730	3351
730	3811
730	3887
730	4252
730	4262
730	4521
730	4552
730	4864
730	5020
730	5191
730	5563
730	5732
730	6089
730	6316
730	6319
730	6389
730	6432
730	7154
730	7409
730	7433
730	7656
730	7661
730	7924
730	8160
730	8563
730	8901
730	8940
730	9098
730	10048
730	10336
730	10652
730	11050
730	11176
730	11582
730	11769
730	11785
730	11795
730	11990
730	12041
730	12103
730	12327
730	12623
730	12998
730	14435
730	15543
730	16180
730	18807
730	19945
730	19976
730	20250
730	22212
730	22334
730	23119
730	23389
730	23485
730	24791
730	26076
730	26969
730	27121
730	27318
730	27547
730	27755
730	28229
730	28815
730	29576
730	29913
730	29921
730	30000
730	31738
730	38269
730	43558
730	51994
730	66506
730	74302
207	301
207	304
207	329
207	369
207	377
207	383
207	504
207	661
207	667
207	717
207	722
207	730
207	807
207	832
207	1123
207	1186
207	1268
207	1272
207	1275
207	1495
207	1643
207	1648
207	3253
207	3887
207	4864
207	5020
207	5732
207	9098
207	10048
207	11582
807	807
807	832
807	871
807	1065
807	1123
807	1186
807	1236
807	1268
807	1272
807	1275
807	1335
807	1413
807	1495
807	1643
807	1648
807	1655
807	3253
807	3887
807	4864
807	5020
807	5732
807	7995
807	9098
807	10024
807	10048
807	11582
807	23119
832	1123
832	1186
832	1268
832	1272
832	1275
832	1462
832	1495
832	1643
832	1648
832	3253
832	3887
832	4864
832	5020
832	5732
832	7753
832	8489
832	9098
832	10048
832	10613
832	11582
1123	1186
1123	1268
1123	1272
1123	1275
1123	1390
1123	1495
1123	1643
1123	1648
1123	1918
1123	3197
1123	3253
1123	3887
1123	4864
1123	5020
1123	5732
1123	9098
1123	10048
1123	11582
1123	22182
1275	1495
1275	1643
1275	1648
1275	3253
1275	3887
1275	4864
1275	5020
1275	5732
1275	9098
1275	10048
1275	11582
1643	1648
1643	3253
1643	3887
1643	4864
1643	5020
1643	5732
1643	9098
1643	10048
1643	11582
1648	1648
1648	1670
1648	1814
1648	2451
1648	2525
1648	2708
1648	2754
1648	2785
1648	3253
1648	3811
1648	3887
1648	4864
1648	5020
1648	5477
1648	5634
1648	5660
1648	5732
1648	6389
1648	6974
1648	6986
1648	7670
1648	8338
1648	9098
1648	9887
1648	10048
1648	11582
1648	12736
1648	12798
1648	12810
1648	16332
1648	22529
1648	25035
1648	26076
1648	26969
1648	31572
1648	43351
1648	57129
1648	57780
1648	58842
5732	5753
5732	9098
5732	10048
5732	11582
5732	11953
9098	9290
9098	9444
9098	9887
9098	9951
9098	10048
9098	10175
9098	10456
9098	10472
9098	10991
9098	11050
9098	11582
9098	12103
9098	12798
9098	12808
9098	12810
9098	12981
9098	16229
9098	21145
9098	30283
9098	38551
9098	42537
9098	50546
10048	10048
10048	11582
10048	38101
10048	38107
2973	4521
2973	4570
2973	5374
2973	6784
2973	6974
2973	7429
2973	7924
2643	2643
2643	2651
2643	2973
2643	3811
2643	4552
2643	4657
2643	4864
2643	4988
2643	5931
2643	12610
2643	45117
44063	46286
44063	46365
46286	46365
6974	6974
6974	6982
6974	7007
6974	7009
6974	7154
6974	7245
6974	7385
6974	7429
6974	7433
6974	7491
6974	7574
6974	7670
6974	7776
6974	7847
6974	7924
6974	7964
6974	7997
6974	8007
6974	8131
6974	8231
6974	8234
6974	8338
6974	8435
6974	8521
6974	8563
6974	8824
6974	8940
6974	9174
6974	9205
6974	9239
6974	9434
6974	9444
6974	9887
6974	10236
6974	10304
6974	10420
6974	10447
6974	10522
6974	10613
6974	10652
6974	10851
6974	11205
6974	11218
6974	11361
6974	11438
6974	11484
6974	11529
6974	11547
6974	11637
6974	11712
6974	11751
6974	11828
6974	11848
6974	12075
6974	12187
6974	12327
6974	12350
6974	12412
6974	12443
6974	12496
6974	12623
6974	12736
6974	12810
6974	12811
6974	12951
6974	12998
6974	14175
6974	15764
6974	15833
6974	16035
6974	16115
6974	16162
6974	16272
6974	16304
6974	16336
6974	16421
6974	16671
6974	16843
6974	17198
6974	17215
6974	17248
6974	17308
6974	17320
6974	17411
6974	18685
6974	18726
6974	18798
6974	18807
6974	19976
6974	20134
6974	20148
6974	20270
6974	20467
6974	20513
6974	20560
6974	20747
6974	20821
6974	20848
6974	20928
6974	20973
6974	21267
6974	21300
6974	21441
6974	21495
6974	21733
6974	21817
6974	21889
6974	21942
6974	21944
6974	22254
6974	22278
6974	22412
6974	22494
6974	22983
6974	23029
6974	23279
6974	23339
6974	23371
6974	23389
6974	23473
6974	23498
6974	23564
6974	23654
6974	23696
6974	23741
6974	24017
6974	24018
6974	24124
6974	24600
6974	24653
6974	24721
6974	24773
6974	24791
6974	25069
6974	25301
6974	25352
6974	25389
6974	25594
6974	25843
6974	26076
6974	26168
6974	26539
6974	26633
6974	26724
6974	26784
6974	26898
6974	26969
6974	27032
6974	27318
6974	27431
6974	27574
6974	27732
6974	28080
6974	28512
6974	29099
6974	29202
6974	29271
6974	29762
6974	29919
6974	30087
6974	30124
6974	30146
6974	30592
6974	30715
6974	30717
6974	30745
6974	30842
6974	30887
6974	31129
6974	31158
6974	31183
6974	31496
6974	31635
6974	31637
6974	31895
6974	32149
6974	32211
6974	32406
6974	32463
6974	33479
6974	33480
6974	33533
6974	33543
6974	33922
6974	34594
6974	34741
6974	35152
6974	35154
6974	35311
6974	35834
6974	36132
6974	36158
6974	36262
6974	36384
6974	36618
6974	36723
6974	37182
6974	37609
6974	38675
6974	40152
6974	40199
6974	40530
6974	40759
6974	40930
6974	41072
6974	41376
6974	41637
6974	41729
6974	42076
6974	42562
6974	42909
6974	43101
6974	43233
6974	43331
6974	43351
6974	43530
6974	43588
6974	44013
6974	44126
6974	44176
6974	44301
6974	44303
6974	44333
6974	45119
6974	45635
6974	45801
6974	46399
6974	47026
6974	47203
6974	47511
6974	48668
6974	48734
6974	48850
6974	50207
6974	50378
6974	50417
6974	50546
6974	50559
6974	50583
6974	51934
6974	51994
6974	52011
6974	52112
6974	52149
6974	52188
6974	52394
6974	52734
6974	52805
6974	52843
6974	53091
6974	55225
6974	55477
6974	55813
6974	55936
6974	56041
6974	56213
6974	56569
6974	56903
6974	56997
6974	57595
6974	57666
6974	57780
6974	58047
6974	58115
6974	58284
6974	58401
6974	58541
6974	58726
6974	58877
6974	58937
6974	59005
6974	59023
6974	59215
6974	59681
6974	59864
6974	60080
6974	62152
6974	62207
6974	62522
6974	62988
6974	63535
6974	64210
6974	64473
6974	65081
6974	65242
6974	65708
6974	65751
6974	67624
6974	67833
6974	67847
6974	68030
6974	68625
6974	71618
6974	71943
6974	72068
6974	72092
6974	73728
6974	73946
6974	74040
6974	74053
6974	74079
6974	74685
6974	75518
6974	76162
6974	76984
6974	78739
6974	78942
6974	80627
6974	80706
6974	81133
6974	81560
701	701
701	722
701	775
701	791
701	861
701	869
701	893
701	930
701	1039
701	1072
701	1194
701	1236
701	1272
701	1311
701	1325
701	1335
701	1352
701	1370
701	1390
701	1460
701	1492
701	1545
701	1631
701	1670
701	1708
701	1816
701	1936
701	2535
701	2843
701	3100
701	3253
701	4864
701	5201
701	5739
701	5931
701	6002
701	6974
701	7128
701	7574
701	8106
701	8312
701	8563
701	9719
701	9776
701	10851
701	12502
701	15798
701	16642
701	20752
701	20848
701	21620
701	22334
701	25301
701	25794
701	26076
701	26725
701	26969
701	28110
701	29174
701	29202
701	31895
701	32295
701	33492
701	35024
701	35893
701	36657
701	37364
701	37548
701	37915
701	40722
701	41317
701	41953
701	43331
701	43351
701	44126
701	45075
701	55751
701	55936
701	56997
701	65616
701	70261
701	73184
701	73620
701	74498
701	74724
701	75882
701	81111
6002	8106
33844	35145
542	3556
1383	1479
1383	1492
1383	1495
1383	1512
1383	2433
1383	7670
1383	8563
1383	11833
1383	36525
565	1186
565	1272
565	1495
565	2314
565	4552
7142	7142
7142	7154
7142	7167
7142	7366
7142	7409
7142	8563
7142	9719
7142	9887
7142	10001
7142	10652
7142	10655
7142	11053
7142	11569
7142	11640
7142	14105
7142	19976
7142	21218
7142	24284
7142	25301
7142	26959
7142	28512
7142	28524
7142	29762
7142	30247
7142	35354
7142	37677
7142	38551
7142	41203
7142	41771
7142	42070
7142	42562
7142	42577
7142	43488
7142	44176
7142	44190
7142	44317
7142	46746
7142	50546
7142	52112
7142	56756
7142	56903
7142	57196
7142	57369
7142	58547
7142	58689
7142	58692
7142	60894
7142	62511
7142	65242
7142	67665
7142	67735
17198	17198
17198	17248
17198	17320
17198	17411
17198	17431
17198	17497
17198	17582
17198	18685
17198	19976
17198	20032
17198	20848
17198	20967
17198	21144
17198	21817
17198	22030
17198	23651
17198	24142
17198	25069
17198	26177
17198	27797
17198	29733
17198	30041
17198	33999
17198	35820
17198	38865
17198	41339
17198	44170
17198	45136
17198	56903
17198	57780
17198	60066
2297	2297
2297	2451
2297	2525
2297	2535
2297	3253
2297	4408
2297	4864
2297	4887
2297	5223
2297	5816
2297	5931
2297	6004
2297	6057
2297	6082
2297	6456
2297	6487
2297	6671
2297	9436
2297	33867
2297	75020
154	218
154	329
154	369
154	386
154	391
154	405
154	442
154	520
154	744
154	6323
154	8748
154	12497
154	20496
154	44257
6323	8748
6323	12497
6323	20496
8748	12497
8748	20496
12497	20496
562	562
562	657
562	662
562	724
562	744
562	785
562	861
562	869
562	871
562	930
562	955
562	995
562	1236
562	1268
562	1325
562	1341
562	1390
562	1492
562	1708
562	1924
562	2451
562	4864
562	4976
562	5477
562	5603
562	6487
562	6982
562	7175
562	7542
562	7670
562	8563
562	9173
562	10851
562	11062
562	11529
562	11833
562	12456
562	12584
562	12810
562	12948
562	14202
562	16283
562	16785
562	17137
562	17305
562	17320
562	19945
562	19976
562	20032
562	20071
562	20187
562	20476
562	20752
562	20779
562	20898
562	22334
562	22494
562	23119
562	23596
562	25403
562	25794
562	26074
562	26076
562	26499
562	26724
562	27732
562	28211
562	28512
562	28721
562	28826
562	29118
562	29621
562	30717
562	31422
562	31963
562	34167
562	35652
562	35964
562	36038
562	36330
562	37046
562	39922
562	40021
562	43004
562	43758
562	44482
562	45457
562	46290
562	47514
562	50546
562	55225
562	56673
562	58382
562	65372
562	75348
606	4864
9627	9627
9627	59936
662	662
662	744
662	3735
662	4551
662	5050
662	7175
662	23660
662	38801
662	55225
420	562
4926	5953
4926	7348
4926	10892
4926	11637
4926	11740
4926	41422
637	4864
637	5082
637	10646
637	11730
637	55662
637	68036
637	73924
68036	73924
55662	55662
55662	55734
55662	55893
55662	55958
55662	56188
55662	56578
55662	56903
55662	56997
55662	57075
55662	57094
55662	57303
55662	57367
55662	57666
55662	57736
55662	57780
55662	57983
55662	58172
55662	58197
55662	58329
55662	58418
55662	59052
55662	59245
55662	59260
55662	59282
55662	60191
55662	60201
55662	60403
55662	60779
55662	62154
55662	62726
55662	62952
55662	63055
55662	63338
55662	63394
55662	63535
55662	63690
55662	63788
55662	64554
55662	65081
55662	65154
55662	65242
55662	67847
55662	68036
55662	68181
55662	68645
55662	70245
55662	70430
55662	70477
55662	70734
55662	70958
55662	71840
55662	73924
55662	75057
55662	75261
55662	75518
55662	76162
55662	76258
55662	76931
55662	78898
567	6394
567	6974
567	12029
567	35944
6394	12029
6394	35944
35944	35944
35944	59023
12029	12029
12029	12262
12029	14024
12029	18764
12029	18788
12029	18803
12029	19976
12029	20235
12029	21420
12029	22278
12029	22494
12029	24116
12029	24142
12029	24773
12029	25301
12029	25530
12029	25697
12029	26076
12029	26969
12029	27664
12029	29118
12029	29216
12029	29762
12029	30213
12029	31635
12029	31782
12029	31895
12029	32185
12029	34274
12029	35944
12029	35964
12029	35967
12029	36235
12029	37044
12029	41376
12029	43164
12029	43331
12029	43402
12029	44811
12029	44837
12029	45613
12029	45985
12029	46211
12029	48657
12029	48856
12029	50207
12029	50583
12029	52112
12029	53098
12029	55317
12029	56578
12029	56997
12029	57094
12029	57780
12029	58234
12029	59215
12029	60440
12029	62726
12029	62790
12029	62952
12029	63535
12029	64497
12029	65081
12029	72108
12029	79540
627	636
627	4435
627	7146
627	10799
636	661
636	670
636	671
636	4435
636	7146
636	10799
7146	10799
5082	10646
5082	11730
10646	11730
10646	15615
10646	26076
10646	56578
10646	57780
10646	64052
10646	66515
657	662
657	744
657	7175
657	55225
744	7175
744	44257
744	55225
7175	55225
55225	55225
55225	55662
55225	56903
55225	57075
55225	62726
55225	63690
55225	64744
55225	65081
55225	65242
55225	65994
55225	66521
55225	68181
55225	70958
55225	74685
55225	76330
55225	76608
55225	78776
266	266
266	329
266	520
266	622
266	838
266	1236
266	1341
266	1390
266	3281
266	5477
266	50546
26	66
26	184
26	266
26	329
26	838
26	1236
26	1268
26	1287
26	5477
26	16520
5477	5477
5477	5532
5477	5563
5477	5729
5477	5901
5477	5912
5477	5931
5477	5955
5477	6247
5477	6316
5477	6389
5477	6835
5477	6948
5477	6974
5477	6982
5477	7027
5477	7128
5477	7154
5477	7348
5477	7433
5477	7460
5477	7574
5477	7670
5477	7847
5477	7858
5477	7924
5477	7948
5477	8229
